		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
24/01/99	6:00 p	19.5	20.6	18.3	---	---	4.0	NNE	14.48	9.4	---	18.8	---	---	---	783.3	0.00	---	---	---	---	---	---	---	0.000	0.049	16.9	13	-11.7	14.0	---	---	1	---	60
24/01/99	7:00 p	17.4	18.4	16.6	---	---	4.0	N	14.48	8.0	---	16.4	---	---	---	784.0	0.00	---	---	---	---	---	---	---	0.039	0.000	17.0	15	-9.9	14.1	---	---	1	---	60
24/01/99	8:00 p	15.3	16.6	14.0	---	---	2.7	NW	9.66	6.7	---	15.0	---	---	---	785.2	0.00	---	---	---	---	---	---	---	0.127	0.000	17.0	16	-9.0	14.2	---	---	1	---	60
24/01/99	9:00 p	13.2	14.0	12.3	---	---	2.7	NW	9.66	5.8	---	12.4	---	---	---	786.4	0.00	---	---	---	---	---	---	---	0.215	0.000	17.0	17	-8.3	14.2	---	---	1	---	60
24/01/99	10:00 p	11.7	12.4	11.2	---	---	3.1	NW	11.27	6.7	---	10.5	---	---	---	787.0	0.00	---	---	---	---	---	---	---	0.275	0.000	16.8	16	-9.2	14.0	---	---	1	---	60
24/01/99	11:00 p	10.8	11.2	10.4	---	---	2.7	NNW	9.66	5.4	---	9.6	---	---	---	787.2	0.00	---	---	---	---	---	---	---	0.315	0.000	16.7	16	-9.3	13.9	---	---	1	---	60
25/01/99	12:00 a	9.9	10.4	8.9	---	---	0.9	NW	3.22	3.1	---	9.9	---	---	---	787.0	0.00	---	---	---	---	---	---	---	0.352	0.000	16.5	17	-8.7	13.8	---	---	1	---	60
25/01/99	1:00 a	8.6	9.1	7.7	---	---	0.4	NNW	1.61	2.2	---	8.6	---	---	---	786.9	0.00	---	---	---	---	---	---	---	0.407	0.000	16.1	19	-7.6	13.4	---	---	1	---	60
25/01/99	2:00 a	7.2	7.7	6.9	---	---	0.4	NW	1.61	1.8	---	7.2	---	---	---	787.0	0.00	---	---	---	---	---	---	---	0.465	0.000	15.8	21	-6.5	13.3	---	---	1	---	60
25/01/99	3:00 a	6.6	7.2	6.2	---	---	0.4	W	1.61	1.8	---	6.6	---	---	---	786.9	0.00	---	---	---	---	---	---	---	0.488	0.000	15.6	22	-6.1	13.2	---	---	1	---	60
25/01/99	4:00 a	6.0	6.2	5.6	---	---	0.0	SW	0.00	1.3	---	6.0	---	---	---	787.1	0.00	---	---	---	---	---	---	---	0.514	0.000	15.2	23	-5.8	12.8	---	---	1	---	60
25/01/99	5:00 a	5.3	5.7	4.9	---	---	0.4	WSW	1.61	1.3	---	5.3	---	---	---	787.2	0.00	---	---	---	---	---	---	---	0.542	0.000	15.0	25	-4.9	12.7	---	---	1	---	60
25/01/99	6:00 a	4.9	5.5	4.7	---	---	0.4	WSW	1.61	2.2	---	4.9	---	---	---	787.4	0.00	---	---	---	---	---	---	---	0.560	0.000	14.8	25	-5.1	12.6	---	---	1	---	60
25/01/99	7:00 a	4.6	5.1	4.1	---	---	0.0	WSW	0.00	0.9	---	4.6	---	---	---	787.9	0.00	---	---	---	---	---	---	---	0.574	0.000	14.5	26	-4.8	12.4	---	---	1	---	60
25/01/99	8:00 a	4.9	6.4	4.2	---	---	0.0	E	0.00	2.2	---	4.9	---	---	---	788.5	0.00	---	---	---	---	---	---	---	0.558	0.000	14.6	27	-4.3	12.5	---	---	1	---	60
25/01/99	9:00 a	7.7	9.2	6.4	---	---	0.4	E	1.61	1.8	---	7.7	---	---	---	788.9	0.00	---	---	---	---	---	---	---	0.444	0.000	14.7	25	-5.2	12.4	---	---	1	---	60
25/01/99	10:00 a	10.5	11.8	9.3	---	---	0.4	NNE	1.61	1.8	---	10.5	---	---	---	789.1	0.00	---	---	---	---	---	---	---	0.326	0.000	15.1	25	-4.9	12.8	---	---	1	---	60
25/01/99	11:00 a	12.8	14.1	11.7	---	---	0.9	NNE	3.22	2.7	---	12.8	---	---	---	788.7	0.00	---	---	---	---	---	---	---	0.231	0.000	15.6	26	-3.9	13.3	---	---	1	---	60
25/01/99	12:00 p	14.9	16.6	13.7	---	---	0.9	N	3.22	2.7	---	14.9	---	---	---	787.8	0.00	---	---	---	---	---	---	---	0.144	0.000	15.8	26	-3.7	13.6	---	---	1	---	60
25/01/99	1:00 p	17.7	18.4	16.4	---	---	0.9	NNE	3.22	3.6	---	17.7	---	---	---	787.0	0.00	---	---	---	---	---	---	---	0.028	0.000	16.0	27	-3.0	13.8	---	---	1	---	60
25/01/99	2:00 p	20.0	21.3	18.4	---	---	0.9	ENE	3.22	4.0	---	20.0	---	---	---	785.8	0.00	---	---	---	---	---	---	---	0.000	0.069	16.1	27	-2.9	13.9	---	---	1	---	60
25/01/99	3:00 p	21.7	22.8	20.6	---	---	1.3	ESE	4.83	4.5	---	21.7	---	---	---	784.8	0.00	---	---	---	---	---	---	---	0.000	0.141	16.3	28	-2.3	14.1	---	---	1	---	60
25/01/99	4:00 p	22.2	22.6	21.7	---	---	1.3	SSW	4.83	6.3	---	22.2	---	---	---	784.4	0.00	---	---	---	---	---	---	---	0.000	0.160	16.4	29	-1.7	14.3	---	---	1	---	60
25/01/99	5:00 p	21.6	22.5	20.8	---	---	2.7	SSW	9.66	7.2	---	21.6	---	---	---	784.4	0.00	---	---	---	---	---	---	---	0.000	0.134	16.6	29	-1.6	14.4	---	---	1	---	60
25/01/99	6:00 p	20.3	21.1	19.4	---	---	3.1	SSW	11.27	7.2	---	20.3	---	---	---	784.8	0.00	---	---	---	---	---	---	---	0.000	0.083	16.7	30	-1.0	14.7	---	---	1	---	60
25/01/99	7:00 p	18.3	19.5	17.4	---	---	2.7	SSW	9.66	6.7	---	18.3	---	---	---	785.2	0.00	---	---	---	---	---	---	---	0.002	0.000	16.8	31	-0.5	14.8	---	---	1	---	60
25/01/99	8:00 p	16.9	17.4	16.3	---	---	1.3	SSW	4.83	4.9	---	16.9	---	---	---	785.9	0.00	---	---	---	---	---	---	---	0.060	0.000	16.8	32	0.0	14.9	---	---	1	---	60
25/01/99	9:00 p	15.5	16.3	14.9	---	---	0.4	N	1.61	2.2	---	15.5	---	---	---	786.9	0.00	---	---	---	---	---	---	---	0.118	0.000	16.9	33	0.5	15.0	---	---	1	---	60
25/01/99	10:00 p	14.6	15.1	13.9	---	---	1.3	NNW	4.83	3.6	---	14.6	---	---	---	787.2	0.00	---	---	---	---	---	---	---	0.155	0.000	16.9	32	0.1	15.0	---	---	1	---	60
25/01/99	11:00 p	13.1	13.9	12.2	---	---	0.4	WNW	1.61	1.3	---	13.1	---	---	---	787.3	0.00	---	---	---	---	---	---	---	0.218	0.000	17.0	31	-0.3	15.0	---	---	1	---	60
26/01/99	12:00 a	11.6	12.3	10.9	---	---	0.0	WNW	0.00	0.9	---	11.6	---	---	---	787.3	0.00	---	---	---	---	---	---	---	0.282	0.000	16.8	33	0.4	14.9	---	---	1	---	60
26/01/99	1:00 a	10.5	10.9	9.9	---	---	0.0	---	0.00	0.4	---	10.5	---	---	---	787.1	0.00	---	---	---	---	---	---	---	0.326	0.000	16.6	34	0.7	14.8	---	---	1	---	60
26/01/99	2:00 a	9.7	9.9	9.4	---	---	0.0	WNW	0.00	0.9	---	9.7	---	---	---	786.9	0.00	---	---	---	---	---	---	---	0.361	0.000	16.5	34	0.6	14.7	---	---	1	---	60
26/01/99	3:00 a	8.9	9.4	8.4	---	---	0.4	WNW	1.61	1.3	---	8.9	---	---	---	786.7	0.00	---	---	---	---	---	---	---	0.391	0.000	16.3	34	0.4	14.5	---	---	1	---	60
26/01/99	4:00 a	8.2	8.4	7.8	---	---	0.0	WSW	0.00	1.3	---	8.2	---	---	---	786.7	0.00	---	---	---	---	---	---	---	0.421	0.000	16.1	35	0.6	14.3	---	---	1	---	60
26/01/99	5:00 a	7.6	7.8	7.3	---	---	0.0	WSW	0.00	0.9	---	7.6	---	---	---	786.5	0.00	---	---	---	---	---	---	---	0.447	0.000	15.9	35	0.5	14.2	---	---	1	---	60
26/01/99	6:00 a	6.9	7.3	6.7	---	---	0.0	---	0.00	0.4	---	6.9	---	---	---	786.8	0.00	---	---	---	---	---	---	---	0.475	0.000	15.8	35	0.3	14.1	---	---	1	---	60
26/01/99	7:00 a	6.4	6.9	6.2	---	---	0.0	---	0.00	0.0	---	6.4	---	---	---	787.1	0.00	---	---	---	---	---	---	---	0.495	0.000	15.5	36	0.5	13.8	---	---	1	---	60
26/01/99	8:00 a	7.0	7.9	6.4	---	---	0.0	WSW	0.00	0.9	---	7.0	---	---	---	787.5	0.00	---	---	---	---	---	---	---	0.472	0.000	15.3	36	0.3	13.7	---	---	1	---	60
26/01/99	9:00 a	9.8	11.0	7.8	100	9.8	0.0	ENE	0.00	2.2	---	9.8	10.2	10.2	---	787.9	0.00	---	---	---	---	---	---	---	0.356	0.000	15.4	36	0.4	13.8	---	---	1	---	60
26/01/99	10:00 a	12.4	14.2	10.9	---	---	0.4	NE	1.61	1.8	---	12.4	---	---	---	788.0	0.00	---	---	---	---	---	---	---	0.245	0.000	15.9	35	0.5	14.2	---	---	1	---	60
26/01/99	11:00 a	15.6	17.3	14.2	---	---	0.4	S	1.61	2.2	---	15.6	---	---	---	787.3	0.00	---	---	---	---	---	---	---	0.116	0.000	16.3	35	0.8	14.5	---	---	1	---	60
26/01/99	12:00 p	18.3	19.4	17.3	---	---	0.9	ENE	3.22	4.0	---	18.3	---	---	---	786.5	0.00	---	---	---	---	---	---	---	0.002	0.000	16.4	35	0.9	14.7	---	---	1	---	60
26/01/99	1:00 p	19.9	20.7	19.2	---	---	1.3	N	4.83	4.0	---	19.9	---	---	---	785.3	0.00	---	---	---	---	---	---	---	0.000	0.065	16.6	34	0.7	14.8	---	---	1	---	60
26/01/99	2:00 p	21.2	22.3	20.5	---	---	1.3	NNW	4.83	4.5	---	21.2	---	---	---	784.2	0.00	---	---	---	---	---	---	---	0.000	0.118	16.7	33	0.3	14.8	---	---	1	---	60
26/01/99	3:00 p	22.4	24.0	21.3	---	---	1.3	N	4.83	4.5	---	22.4	---	---	---	782.9	0.00	---	---	---	---	---	---	---	0.000	0.171	16.7	37	1.9	15.1	---	---	1	---	60
26/01/99	4:00 p	22.8	23.4	22.1	---	---	0.9	NE	3.22	3.6	---	22.8	---	---	---	782.4	0.00	---	---	---	---	---	---	---	0.000	0.187	16.6	33	0.2	14.7	---	---	1	---	60
26/01/99	5:00 p	22.7	23.2	22.2	---	---	1.3	E	4.83	3.6	---	22.7	---	---	---	782.0	0.00	---	---	---	---	---	---	---	0.000	0.181	16.5	32	-0.3	14.6	---	---	1	---	60
26/01/99	6:00 p	21.6	22.4	20.6	---	---	0.4	SE	1.61	2.2	---	21.6	---	---	---	781.9	0.00	---	---	---	---	---	---	---	0.000	0.137	16.8	33	0.4	14.9	---	---	1	---	60
26/01/99	7:00 p	19.6	20.8	18.8	---	---	0.4	ESE	1.61	2.2	---	19.6	---	---	---	782.5	0.00	---	---	---	---	---	---	---	0.000	0.053	17.2	39	3.1	15.6	---	---	1	---	60
26/01/99	8:00 p	18.4	19.1	17.9	---	---	1.3	NNE	4.83	5.4	---	18.4	---	---	---	783.6	0.00	---	---	---	---	---	---	---	0.000	0.002	17.1	37	2.3	15.4	---	---	1	---	60
26/01/99	9:00 p	17.7	18.3	16.8	---	---	2.2	N	8.05	4.9	---	17.7	---	---	---	784.2	0.00	---	---	---	---	---	---	---	0.028	0.000	17.5	34	1.4	15.7	---	---	1	---	60
26/01/99	10:00 p	16.1	16.8	15.1	---	---	1.3	NW	4.83	4.0	---	16.1	---	---	---	784.8	0.00	---	---	---	---	---	---	---	0.095	0.000	17.8	33	1.3	15.9	---	---	1	---	60
26/01/99	11:00 p	14.0	15.1	13.1	---	---	0.4	WSW	1.61	2.2	---	14.0	---	---	---	785.0	0.00	---	---	---	---	---	---	---	0.181	0.000	17.9	32	0.9	15.9	---	---	1	---	60
27/01/99	12:00 a	12.8	13.5	11.8	---	---	0.4	WSW	1.61	2.2	---	12.8	---	---	---	784.7	0.00	---	---	---	---	---	---	---	0.231	0.000	17.8	31	0.4	15.8	---	---	1	---	60
27/01/99	1:00 a	11.7	11.9	11.2	---	---	0.4	SE	1.61	2.2	---	11.7	---	---	---	784.6	0.00	---	---	---	---	---	---	---	0.278	0.000	17.6	32	0.7	15.6	---	---	1	---	60
27/01/99	2:00 a	10.9	11.2	10.7	---	---	0.4	SSW	1.61	1.8	---	10.9	---	---	---	784.3	0.00	---	---	---	---	---	---	---	0.310	0.000	17.2	33	0.7	15.3	---	---	1	---	60
27/01/99	3:00 a	10.3	10.7	9.9	---	---	0.4	WSW	1.61	1.8	---	10.3	---	---	---	783.8	0.00	---	---	---	---	---	---	---	0.333	0.000	16.9	32	0.1	14.9	---	---	1	---	60
27/01/99	4:00 a	9.4	9.9	8.9	---	---	0.0	SW	0.00	1.3	---	9.4	---	---	---	783.7	0.00	---	---	---	---	---	---	---	0.373	0.000	16.9	32	0.1	15.0	---	---	1	---	60
27/01/99	5:00 a	8.7	9.0	8.4	---	---	0.4	NW	1.61	1.8	---	8.7	---	---	---	783.7	0.00	---	---	---	---	---	---	---	0.403	0.000	16.9	32	0.1	14.9	---	---	1	---	60
27/01/99	6:00 a	8.2	8.5	7.9	---	---	0.0	SSE	0.00	1.3	---	8.2	---	---	---	784.2	0.00	---	---	---	---	---	---	---	0.421	0.000	16.5	32	-0.3	14.6	---	---	1	---	60
27/01/99	7:00 a	7.7	7.9	7.4	---	---	0.0	SSE	0.00	0.4	---	7.7	---	---	---	784.4	0.00	---	---	---	---	---	---	---	0.444	0.000	16.0	31	-1.1	14.1	---	---	1	---	60
27/01/99	8:00 a	7.8	9.1	7.5	---	---	0.0	SSE	0.00	0.9	---	7.8	---	---	---	784.8	0.00	---	---	---	---	---	---	---	0.438	0.000	15.8	32	-0.9	13.9	---	---	1	---	60
27/01/99	9:00 a	10.8	12.9	9.1	---	---	0.0	SE	0.00	1.3	---	10.8	---	---	---	785.2	0.00	---	---	---	---	---	---	---	0.313	0.000	16.2	31	-1.0	14.2	---	---	1	---	60
27/01/99	10:00 a	14.1	15.3	12.9	---	---	0.4	ENE	1.61	1.8	---	14.1	---	---	---	785.5	0.00	---	---	---	---	---	---	---	0.178	0.000	16.6	31	-0.6	14.7	---	---	1	---	60
27/01/99	11:00 a	16.6	17.8	15.3	---	---	0.4	NE	1.61	2.2	---	16.6	---	---	---	785.1	0.00	---	---	---	---	---	---	---	0.074	0.000	17.2	31	-0.1	15.2	---	---	1	---	60
27/01/99	12:00 p	19.6	20.7	17.8	---	---	0.9	N	3.22	3.1	---	19.6	---	---	---	784.3	0.00	---	---	---	---	---	---	---	0.000	0.053	17.4	32	0.5	15.4	---	---	1	---	60
27/01/99	1:00 p	20.8	21.4	20.1	---	---	1.3	N	4.83	4.9	---	20.8	---	---	---	782.9	0.00	---	---	---	---	---	---	---	0.000	0.104	17.6	32	0.7	15.6	---	---	1	---	60
27/01/99	2:00 p	22.4	23.3	21.4	---	---	1.3	N	4.83	4.0	---	22.4	---	---	---	781.5	0.00	---	---	---	---	---	---	---	0.000	0.171	17.7	31	0.3	15.7	---	---	1	---	60
27/01/99	3:00 p	22.9	23.6	22.5	---	---	1.3	ENE	4.83	4.9	---	22.9	---	---	---	780.7	0.00	---	---	---	---	---	---	---	0.000	0.190	17.8	31	0.4	15.8	---	---	1	---	60
27/01/99	4:00 p	23.1	23.5	22.6	---	---	1.3	NNE	4.83	4.9	---	23.1	---	---	---	779.9	0.00	---	---	---	---	---	---	---	0.000	0.197	17.9	31	0.5	15.9	---	---	1	---	60
27/01/99	5:00 p	22.9	23.6	22.5	---	---	0.9	NW	3.22	4.0	---	22.9	---	---	---	779.8	0.00	---	---	---	---	---	---	---	0.000	0.190	17.9	31	0.6	15.9	---	---	1	---	60
27/01/99	6:00 p	21.9	22.6	21.3	---	---	0.9	NW	3.22	2.7	---	21.9	---	---	---	779.8	0.00	---	---	---	---	---	---	---	0.000	0.150	18.1	32	1.1	16.1	---	---	1	---	60
27/01/99	7:00 p	20.6	21.4	19.8	---	---	0.9	W	3.22	2.7	---	20.6	---	---	---	780.3	0.00	---	---	---	---	---	---	---	0.000	0.093	18.4	33	1.9	16.6	---	---	1	---	60
27/01/99	8:00 p	18.9	19.9	17.7	---	---	0.4	ESE	1.61	3.1	---	18.9	---	---	---	781.1	0.00	---	---	---	---	---	---	---	0.000	0.023	18.4	34	2.3	16.6	---	---	1	---	60
27/01/99	9:00 p	16.9	17.8	16.0	---	---	0.0	S	0.00	1.8	---	16.9	---	---	---	782.3	0.00	---	---	---	---	---	---	---	0.060	0.000	18.4	34	2.3	16.6	---	---	1	---	60
27/01/99	10:00 p	15.5	16.1	15.1	---	---	0.9	SW	3.22	3.1	---	15.5	---	---	---	782.6	0.00	---	---	---	---	---	---	---	0.118	0.000	18.4	34	2.2	16.6	---	---	1	---	60
27/01/99	11:00 p	14.2	15.1	13.5	---	---	0.0	WSW	0.00	2.2	---	14.2	---	---	---	782.5	0.00	---	---	---	---	---	---	---	0.171	0.000	18.4	34	2.3	16.6	---	---	1	---	60
28/01/99	12:00 a	13.2	13.6	12.7	---	---	0.0	WSW	0.00	0.9	---	13.2	---	---	---	782.3	0.00	---	---	---	---	---	---	---	0.213	0.000	18.3	35	2.5	16.5	---	---	1	---	60
28/01/99	1:00 a	12.5	12.8	12.0	---	---	0.0	WSW	0.00	1.3	---	12.5	---	---	---	782.3	0.00	---	---	---	---	---	---	---	0.243	0.000	18.1	35	2.3	16.3	---	---	1	---	60
28/01/99	2:00 a	11.7	12.0	11.5	---	---	0.4	WSW	1.61	1.8	---	11.7	---	---	---	782.0	0.00	---	---	---	---	---	---	---	0.278	0.000	18.0	35	2.3	16.2	---	---	1	---	60
28/01/99	3:00 a	11.2	11.7	10.7	---	---	0.4	WSW	1.61	1.3	---	11.2	---	---	---	781.6	0.00	---	---	---	---	---	---	---	0.296	0.000	17.9	35	2.2	16.1	---	---	1	---	60
28/01/99	4:00 a	10.2	10.8	9.8	---	---	0.0	S	0.00	0.9	---	10.2	---	---	---	781.3	0.00	---	---	---	---	---	---	---	0.338	0.000	17.7	35	2.1	15.9	---	---	1	---	60
28/01/99	5:00 a	10.2	10.2	9.8	---	---	0.0	SW	0.00	0.9	---	10.2	---	---	---	781.8	0.00	---	---	---	---	---	---	---	0.340	0.000	17.6	35	1.9	15.8	---	---	1	---	60
28/01/99	6:00 a	9.8	10.1	9.6	---	---	0.0	S	0.00	1.3	---	9.8	---	---	---	782.0	0.00	---	---	---	---	---	---	---	0.356	0.000	17.2	37	2.4	15.6	---	---	1	---	60
28/01/99	7:00 a	9.3	9.7	8.9	---	---	0.0	W	0.00	1.8	---	9.3	---	---	---	782.3	0.00	---	---	---	---	---	---	---	0.377	0.000	17.3	36	2.1	15.6	---	---	1	---	60
28/01/99	8:00 a	9.2	10.3	8.9	---	---	0.0	W	0.00	0.9	---	9.2	---	---	---	782.8	0.00	---	---	---	---	---	---	---	0.380	0.000	17.2	38	2.7	15.6	---	---	1	---	60
28/01/99	9:00 a	12.4	13.7	10.4	---	---	0.0	W	0.00	0.9	---	12.4	---	---	---	783.3	0.00	---	---	---	---	---	---	---	0.245	0.000	17.3	37	2.4	15.6	---	---	1	---	60
28/01/99	10:00 a	15.2	16.9	13.7	---	---	0.0	S	0.00	1.3	---	15.2	---	---	---	783.4	0.00	---	---	---	---	---	---	---	0.132	0.000	17.6	37	2.7	15.9	---	---	1	---	60
28/01/99	11:00 a	17.9	19.4	16.7	---	---	0.9	ESE	3.22	2.7	---	17.9	---	---	---	783.1	0.00	---	---	---	---	---	---	---	0.019	0.000	17.9	37	3.0	16.3	---	---	1	---	60
28/01/99	12:00 p	19.8	21.1	19.2	88	17.8	0.9	ESE	3.22	3.6	---	19.8	20.7	20.7	---	782.4	0.00	---	---	---	---	---	---	---	0.000	0.062	18.1	36	2.7	16.3	---	---	1	---	60
28/01/99	1:00 p	21.3	21.8	20.6	34	4.8	0.9	ESE	3.22	4.0	---	21.3	19.6	19.6	---	781.2	0.00	---	---	---	---	---	---	---	0.000	0.125	18.2	35	2.4	16.4	---	---	1	---	60
28/01/99	2:00 p	21.3	22.3	20.2	35	5.2	0.9	ENE	3.22	4.0	---	21.3	19.7	19.7	---	780.1	0.00	---	---	---	---	---	---	---	0.000	0.125	18.2	35	2.5	16.4	---	---	1	---	60
28/01/99	3:00 p	21.1	22.0	20.6	---	---	0.4	SW	1.61	1.8	---	21.1	---	---	---	779.5	0.00	---	---	---	---	---	---	---	0.000	0.116	18.3	35	2.6	16.6	---	---	1	---	60
28/01/99	4:00 p	20.7	21.1	20.4	40	6.6	0.4	ENE	1.61	2.7	---	20.7	19.3	19.3	---	779.2	0.00	---	---	---	---	---	---	---	0.000	0.100	18.4	36	3.1	16.7	---	---	1	---	60
28/01/99	5:00 p	20.7	21.2	20.3	---	---	0.4	WNW	1.61	2.7	---	20.7	---	---	---	779.3	0.00	---	---	---	---	---	---	---	0.000	0.100	18.6	38	4.0	17.1	---	---	1	---	60
28/01/99	6:00 p	20.7	21.1	20.3	---	---	0.4	SE	1.61	2.7	---	20.7	---	---	---	779.3	0.00	---	---	---	---	---	---	---	0.000	0.097	19.1	39	4.8	17.6	---	---	1	---	60
28/01/99	7:00 p	18.9	20.3	17.6	---	---	0.0	SE	0.00	2.2	---	18.9	---	---	---	780.0	0.00	---	---	---	---	---	---	---	0.000	0.023	18.6	46	6.7	17.4	---	---	1	---	60
28/01/99	8:00 p	16.9	17.6	16.1	---	---	0.4	SSE	1.61	1.8	---	16.9	---	---	---	780.7	0.00	---	---	---	---	---	---	---	0.058	0.000	18.3	47	6.8	17.2	---	---	1	---	60
28/01/99	9:00 p	15.9	16.5	15.5	---	---	0.9	WSW	3.22	2.7	---	15.9	---	---	---	781.4	0.00	---	---	---	---	---	---	---	0.100	0.000	18.4	44	5.9	17.1	---	---	1	---	60
28/01/99	10:00 p	14.9	15.5	14.5	---	---	0.4	SW	1.61	2.2	---	14.9	---	---	---	782.0	0.00	---	---	---	---	---	---	---	0.144	0.000	18.5	41	5.0	17.1	---	---	1	---	60
28/01/99	11:00 p	14.1	14.7	13.3	---	---	0.4	WSW	1.61	2.2	---	14.1	---	---	---	782.1	0.00	---	---	---	---	---	---	---	0.176	0.000	18.5	40	4.6	17.1	---	---	1	---	60
29/01/99	12:00 a	12.9	13.3	12.3	---	---	0.0	ESE	0.00	1.8	---	12.9	---	---	---	782.2	0.00	---	---	---	---	---	---	---	0.227	0.000	18.3	41	4.8	16.9	---	---	1	---	60
29/01/99	1:00 a	11.8	12.3	11.4	---	---	0.0	SSE	0.00	0.4	---	11.8	---	---	---	782.1	0.00	---	---	---	---	---	---	---	0.273	0.000	18.1	41	4.6	16.6	---	---	1	---	60
29/01/99	2:00 a	10.9	11.4	10.4	---	---	0.0	WSW	0.00	0.9	---	10.9	---	---	---	782.1	0.00	---	---	---	---	---	---	---	0.308	0.000	17.8	41	4.4	16.4	---	---	1	---	60
29/01/99	3:00 a	10.1	10.4	9.7	---	---	0.0	WSW	0.00	1.8	---	10.1	---	---	---	781.6	0.00	---	---	---	---	---	---	---	0.343	0.000	17.4	40	3.7	15.9	---	---	1	---	60
29/01/99	4:00 a	9.6	9.7	9.2	---	---	0.0	WSW	0.00	1.3	---	9.6	---	---	---	781.1	0.00	---	---	---	---	---	---	---	0.366	0.000	17.3	39	3.2	15.7	---	---	1	---	60
29/01/99	5:00 a	9.1	9.3	8.6	---	---	0.4	WSW	1.61	1.8	---	9.1	---	---	---	781.0	0.00	---	---	---	---	---	---	---	0.387	0.000	16.8	38	2.4	15.2	---	---	1	---	60
29/01/99	6:00 a	8.3	8.6	8.0	---	---	0.0	W	0.00	0.9	---	8.3	---	---	---	781.8	0.00	---	---	---	---	---	---	---	0.419	0.000	16.7	39	2.6	15.1	---	---	1	---	60
29/01/99	7:00 a	7.9	8.1	7.8	---	---	0.0	W	0.00	0.9	---	7.9	---	---	---	782.5	0.00	---	---	---	---	---	---	---	0.433	0.000	16.6	39	2.5	15.0	---	---	1	---	60
29/01/99	8:00 a	8.4	10.1	7.8	---	---	0.0	S	0.00	1.3	---	8.4	---	---	---	783.3	0.00	---	---	---	---	---	---	---	0.412	0.000	16.7	40	3.0	15.2	---	---	1	---	60
29/01/99	9:00 a	11.7	13.5	10.1	---	---	0.4	E	1.61	1.3	---	11.7	---	---	---	784.2	0.00	---	---	---	---	---	---	---	0.275	0.000	16.9	40	3.2	15.4	---	---	1	---	60
29/01/99	10:00 a	14.9	16.9	13.4	52	5.2	0.0	SSW	0.00	1.8	---	14.9	13.9	13.9	---	784.2	0.00	---	---	---	---	---	---	---	0.141	0.000	17.3	39	3.2	15.8	---	---	1	---	60
29/01/99	11:00 a	17.4	18.5	16.3	47	6.0	0.9	NE	3.22	3.1	---	17.4	16.2	16.2	---	783.6	0.00	---	---	---	---	---	---	---	0.039	0.000	17.7	39	3.6	16.2	---	---	1	---	60
29/01/99	12:00 p	19.3	20.6	18.3	---	---	1.3	NNE	4.83	4.0	---	19.3	---	---	---	782.8	0.00	---	---	---	---	---	---	---	0.000	0.039	17.9	39	3.7	16.3	---	---	1	---	60
29/01/99	1:00 p	21.3	22.4	20.6	38	6.4	1.3	N	4.83	4.0	---	21.3	19.8	19.8	---	781.7	0.00	---	---	---	---	---	---	---	0.000	0.125	18.1	38	3.5	16.4	---	---	1	---	60
29/01/99	2:00 p	23.3	23.9	21.9	33	6.1	1.3	WSW	4.83	4.9	---	23.3	22.5	22.5	---	780.6	0.00	---	---	---	---	---	---	---	0.000	0.208	18.2	38	3.6	16.6	---	---	1	---	60
29/01/99	3:00 p	23.6	24.1	23.4	32	5.9	2.2	SSE	8.05	8.9	---	23.6	22.8	22.8	---	780.1	0.00	---	---	---	---	---	---	---	0.000	0.220	18.2	36	2.9	16.5	---	---	1	---	60
29/01/99	4:00 p	22.6	23.7	22.0	34	5.9	2.2	S	8.05	6.3	---	22.6	21.4	21.4	---	780.2	0.00	---	---	---	---	---	---	---	0.000	0.178	18.4	35	2.7	16.7	---	---	1	---	60
29/01/99	5:00 p	22.4	23.3	21.9	35	6.2	2.2	W	8.05	7.2	---	22.4	21.2	21.2	---	780.4	0.00	---	---	---	---	---	---	---	0.000	0.169	18.7	35	2.9	16.9	---	---	1	---	60
29/01/99	6:00 p	21.4	22.7	20.3	---	---	2.7	SW	9.66	6.7	---	21.4	---	---	---	781.1	0.00	---	---	---	---	---	---	---	0.000	0.127	18.8	36	3.4	17.1	---	---	1	---	60
29/01/99	7:00 p	19.6	20.3	19.1	---	---	2.2	SW	8.05	5.8	---	19.6	---	---	---	781.6	0.00	---	---	---	---	---	---	---	0.000	0.053	18.9	42	5.7	17.6	---	---	1	---	60
29/01/99	8:00 p	18.1	19.1	17.3	---	---	0.4	WSW	1.61	2.2	---	18.1	---	---	---	782.6	0.00	---	---	---	---	---	---	---	0.009	0.000	18.4	40	4.5	16.9	---	---	1	---	60
29/01/99	9:00 p	16.9	17.5	16.6	---	---	0.4	E	1.61	2.7	---	16.9	---	---	---	783.7	0.00	---	---	---	---	---	---	---	0.060	0.000	18.4	41	4.9	17.0	---	---	1	---	60
29/01/99	10:00 p	16.2	16.6	15.6	---	---	0.4	ESE	1.61	2.2	---	16.2	---	---	---	783.8	0.00	---	---	---	---	---	---	---	0.088	0.000	18.7	41	5.2	17.3	---	---	1	---	60
29/01/99	11:00 p	15.0	15.6	14.4	---	---	0.9	SW	3.22	3.1	---	15.0	---	---	---	784.2	0.00	---	---	---	---	---	---	---	0.139	0.000	18.7	41	5.2	17.3	---	---	1	---	60
