		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
25/02/00	6:00 p	28.2	29.4	26.1	17	0.8	1.8	SE	6.44	6.3	---	28.2	26.3	26.3	---	783.3	0.00	---	---	---	---	---	---	---	0.000	0.410	22.9	20	-1.2	21.2	---	---	1	---	60
25/02/00	7:00 p	24.6	26.4	23.0	19	-0.6	1.8	SE	6.44	4.9	---	24.6	23.6	23.6	---	784.4	0.00	---	---	---	---	---	---	---	0.000	0.262	23.0	21	-0.5	21.3	---	---	1	---	60
25/02/00	8:00 p	22.2	23.4	21.3	21	-1.2	1.3	SSE	4.83	5.8	---	22.2	20.1	20.1	---	785.1	0.00	---	---	---	---	---	---	---	0.000	0.160	23.1	21	-0.5	21.4	---	---	1	---	60
25/02/00	9:00 p	21.3	22.0	20.4	21	-2.0	0.9	SE	3.22	6.7	---	21.3	18.9	18.9	---	785.8	0.00	---	---	---	---	---	---	---	0.000	0.123	23.1	21	-0.5	21.4	---	---	1	---	60
25/02/00	10:00 p	20.5	21.1	19.7	26	0.3	2.2	W	8.05	7.2	---	20.5	18.2	18.2	---	786.8	0.00	---	---	---	---	---	---	---	0.000	0.090	23.1	23	0.8	21.6	---	---	1	---	60
25/02/00	11:00 p	19.8	20.3	19.1	26	-0.3	3.1	NNW	11.27	8.5	---	19.8	17.4	17.4	---	787.3	0.00	---	---	---	---	---	---	---	0.000	0.060	23.2	23	0.9	21.7	---	---	1	---	60
26/02/00	12:00 a	18.7	19.5	18.0	27	-0.7	1.3	NNW	4.83	4.9	---	18.7	16.3	16.3	---	787.4	0.00	---	---	---	---	---	---	---	0.000	0.016	23.2	23	0.9	21.7	---	---	1	---	60
26/02/00	1:00 a	17.0	18.1	16.2	32	0.2	0.4	NNW	1.61	2.2	---	17.0	15.1	15.1	---	787.2	0.00	---	---	---	---	---	---	---	0.056	0.000	22.9	25	1.9	21.5	---	---	1	---	60
26/02/00	2:00 a	15.6	16.4	14.6	36	0.5	0.4	W	1.61	1.8	---	15.6	13.9	13.9	---	786.7	0.00	---	---	---	---	---	---	---	0.116	0.000	22.7	26	2.2	21.1	---	---	1	---	60
26/02/00	3:00 a	14.1	14.8	13.4	37	-0.4	0.0	W	0.00	1.3	---	14.1	12.6	12.6	---	786.3	0.00	---	---	---	---	---	---	---	0.176	0.000	22.5	26	2.0	20.8	---	---	1	---	60
26/02/00	4:00 a	13.6	13.8	13.2	34	-2.0	0.4	SE	1.61	2.7	---	13.6	11.9	11.9	---	786.1	0.00	---	---	---	---	---	---	---	0.199	0.000	22.2	24	0.6	20.2	---	---	1	---	60
26/02/00	5:00 a	12.8	13.2	12.2	38	-1.2	0.0	SE	0.00	1.8	---	12.8	11.5	11.5	---	786.3	0.00	---	---	---	---	---	---	---	0.229	0.000	21.8	24	0.3	19.8	---	---	1	---	60
26/02/00	6:00 a	11.7	12.3	11.3	44	-0.1	0.0	SSE	0.00	1.3	---	11.7	10.7	10.7	---	786.3	0.00	---	---	---	---	---	---	---	0.275	0.000	21.7	26	1.3	19.7	---	---	1	---	60
26/02/00	7:00 a	11.6	12.4	11.3	40	-1.6	0.0	SSE	0.00	0.9	---	11.6	10.4	10.4	---	786.8	0.00	---	---	---	---	---	---	---	0.282	0.000	21.4	26	1.1	19.3	---	---	1	---	60
26/02/00	8:00 a	14.9	17.9	12.5	30	-2.6	0.0	SSE	0.00	0.9	---	14.9	13.0	13.0	---	787.1	0.00	---	---	---	---	---	---	---	0.144	0.000	21.2	25	0.3	18.9	---	---	1	---	60
26/02/00	9:00 a	18.9	20.4	17.8	24	-2.1	0.0	SSE	0.00	1.8	---	18.9	16.3	16.3	---	787.1	0.00	---	---	---	---	---	---	---	0.000	0.025	21.6	25	0.7	19.6	---	---	1	---	60
26/02/00	10:00 a	21.4	23.4	19.9	22	-1.2	0.4	ENE	1.61	2.2	---	21.4	19.2	19.2	---	786.8	0.00	---	---	---	---	---	---	---	0.000	0.130	22.1	23	-0.1	20.0	---	---	1	---	60
26/02/00	11:00 a	24.0	25.7	22.9	18	-1.8	0.4	NW	1.61	3.6	---	24.0	22.6	22.6	---	786.1	0.00	---	---	---	---	---	---	---	0.000	0.236	22.4	24	0.8	20.6	---	---	1	---	60
26/02/00	12:00 p	25.7	27.2	25.1	16	-2.0	1.3	ENE	4.83	4.9	---	25.7	24.2	24.2	---	785.5	0.00	---	---	---	---	---	---	---	0.000	0.308	22.6	24	1.0	20.9	---	---	1	---	60
26/02/00	1:00 p	27.6	28.6	26.8	14	-2.3	1.3	E	4.83	5.4	---	27.6	25.6	25.6	---	784.8	0.00	---	---	---	---	---	---	---	0.000	0.387	22.7	22	-0.1	20.9	---	---	1	---	60
26/02/00	2:00 p	28.6	29.7	27.6	13	-2.5	1.3	ESE	4.83	5.8	---	28.6	26.7	26.7	---	784.1	0.00	---	---	---	---	---	---	---	0.000	0.428	22.8	21	-0.7	21.1	---	---	1	---	60
26/02/00	3:00 p	29.4	30.3	28.6	13	-1.9	1.8	SW	6.44	7.6	---	29.4	27.6	27.6	---	783.0	0.00	---	---	---	---	---	---	---	0.000	0.463	22.9	20	-1.2	21.2	---	---	1	---	60
26/02/00	4:00 p	30.1	30.9	29.4	13	-1.4	1.8	N	6.44	5.8	---	30.1	28.1	28.1	---	782.1	0.00	---	---	---	---	---	---	---	0.000	0.488	23.1	20	-1.1	21.3	---	---	1	---	60
26/02/00	5:00 p	29.3	30.1	28.6	14	-0.9	4.0	NNW	14.48	12.1	---	29.0	27.5	27.2	---	781.8	0.00	---	---	---	---	---	---	---	0.000	0.458	23.2	20	-1.1	21.4	---	---	1	---	60
26/02/00	6:00 p	27.9	29.5	26.0	17	0.6	1.8	ESE	6.44	8.5	---	27.9	26.1	26.1	---	782.7	0.00	---	---	---	---	---	---	---	0.000	0.400	23.3	21	-0.3	21.7	---	---	1	---	60
26/02/00	7:00 p	24.8	26.4	23.4	20	0.3	1.3	SE	4.83	5.8	---	24.8	23.9	23.9	---	783.7	0.00	---	---	---	---	---	---	---	0.000	0.271	23.4	22	0.4	21.9	---	---	1	---	60
26/02/00	8:00 p	22.8	23.8	21.6	21	-0.7	0.9	SE	3.22	3.1	---	22.8	21.1	21.1	---	784.4	0.00	---	---	---	---	---	---	---	0.000	0.187	23.4	22	0.4	21.9	---	---	1	---	60
26/02/00	9:00 p	21.0	22.1	20.2	23	-0.9	0.4	ESE	1.61	4.0	---	21.0	18.6	18.6	---	785.2	0.00	---	---	---	---	---	---	---	0.000	0.111	23.4	22	0.4	21.9	---	---	1	---	60
26/02/00	10:00 p	19.8	20.6	19.2	27	0.3	0.4	SW	1.61	4.5	---	19.8	17.6	17.6	---	786.2	0.00	---	---	---	---	---	---	---	0.000	0.062	23.4	24	1.7	22.1	---	---	1	---	60
26/02/00	11:00 p	20.1	20.6	19.7	29	1.5	2.7	NW	9.66	8.0	---	20.1	18.1	18.1	---	786.5	0.00	---	---	---	---	---	---	---	0.000	0.074	23.4	25	2.3	22.2	---	---	1	---	60
27/02/00	12:00 a	19.4	20.1	18.8	27	-0.1	2.2	NNW	8.05	6.7	---	19.4	17.1	17.1	---	786.8	0.00	---	---	---	---	---	---	---	0.000	0.046	23.5	25	2.3	22.3	---	---	1	---	60
27/02/00	1:00 a	18.1	19.2	17.2	32	1.1	0.9	NW	3.22	4.0	---	18.1	16.2	16.2	---	786.4	0.00	---	---	---	---	---	---	---	0.009	0.000	23.4	24	1.7	22.1	---	---	1	---	60
27/02/00	2:00 a	17.1	17.6	16.3	33	0.6	0.4	WSW	1.61	2.7	---	17.1	15.2	15.2	---	786.2	0.00	---	---	---	---	---	---	---	0.053	0.000	23.2	25	2.1	21.9	---	---	1	---	60
27/02/00	3:00 a	15.2	16.3	14.6	34	-0.6	0.0	WSW	0.00	1.8	---	15.2	13.4	13.4	---	785.8	0.00	---	---	---	---	---	---	---	0.130	0.000	22.9	25	1.8	21.4	---	---	1	---	60
27/02/00	4:00 a	14.1	14.6	13.6	35	-1.2	0.0	WSW	0.00	1.3	---	14.1	12.4	12.4	---	785.7	0.00	---	---	---	---	---	---	---	0.178	0.000	22.6	25	1.5	20.9	---	---	1	---	60
27/02/00	5:00 a	13.1	13.8	12.6	38	-0.9	0.0	SSE	0.00	2.2	---	13.1	11.7	11.7	---	786.1	0.00	---	---	---	---	---	---	---	0.218	0.000	22.4	24	0.9	20.6	---	---	1	---	60
27/02/00	6:00 a	11.9	12.6	11.5	45	0.4	0.0	SSE	0.00	1.3	---	11.9	10.9	10.9	---	786.4	0.00	---	---	---	---	---	---	---	0.266	0.000	22.2	26	1.8	20.4	---	---	1	---	60
27/02/00	7:00 a	11.7	12.7	11.2	45	0.1	0.0	---	0.00	0.9	---	11.7	10.7	10.7	---	786.8	0.00	---	---	---	---	---	---	---	0.278	0.000	22.0	27	2.1	20.2	---	---	1	---	60
27/02/00	8:00 a	15.4	17.3	12.7	31	-1.6	0.0	SSE	0.00	1.8	---	15.4	13.6	13.6	---	787.3	0.00	---	---	---	---	---	---	---	0.120	0.000	22.0	28	2.6	20.2	---	---	1	---	60
27/02/00	9:00 a	18.8	20.8	17.3	27	-0.6	0.4	NE	1.61	1.8	---	18.8	16.4	16.4	---	787.7	0.00	---	---	---	---	---	---	---	0.000	0.019	22.2	26	1.8	20.4	---	---	1	---	60
27/02/00	10:00 a	21.6	23.2	20.3	23	-0.4	0.4	NNW	1.61	2.2	---	21.6	19.4	19.4	---	787.6	0.00	---	---	---	---	---	---	---	0.000	0.137	22.6	25	1.5	20.9	---	---	1	---	60
27/02/00	11:00 a	23.9	25.7	22.7	17	-2.6	0.9	NW	3.22	5.4	---	23.9	22.4	22.4	---	787.2	0.00	---	---	---	---	---	---	---	0.000	0.234	22.8	24	1.2	21.2	---	---	1	---	60
27/02/00	12:00 p	26.0	27.2	25.0	16	-1.8	2.2	N	8.05	6.3	---	26.0	24.3	24.3	---	786.2	0.00	---	---	---	---	---	---	---	0.000	0.319	23.0	24	1.3	21.5	---	---	1	---	60
27/02/00	1:00 p	27.7	29.3	26.6	13	-3.3	2.7	NE	9.66	8.0	---	27.7	25.6	25.6	---	785.5	0.00	---	---	---	---	---	---	---	0.000	0.389	23.2	21	-0.4	21.5	---	---	1	---	60
27/02/00	2:00 p	29.2	30.5	28.3	13	-2.1	1.8	NW	6.44	7.2	---	29.2	27.3	27.3	---	783.9	0.00	---	---	---	---	---	---	---	0.000	0.451	23.3	21	-0.3	21.7	---	---	1	---	60
27/02/00	3:00 p	30.2	31.1	29.2	11	-3.6	3.6	N	12.87	12.5	---	30.1	28.2	28.1	---	783.1	0.00	---	---	---	---	---	---	---	0.000	0.493	23.4	19	-1.6	21.7	---	---	1	---	60
27/02/00	4:00 p	30.4	31.2	29.8	10	-4.7	4.5	NE	16.09	13.0	---	30.0	28.4	28.0	---	782.8	0.00	---	---	---	---	---	---	---	0.000	0.502	23.5	17	-3.0	21.7	---	---	1	---	60
27/02/00	5:00 p	29.6	30.6	28.6	13	-1.8	5.4	NE	19.31	11.2	---	28.8	27.7	26.9	---	782.9	0.00	---	---	---	---	---	---	---	0.000	0.468	23.6	17	-2.9	21.9	---	---	1	---	60
27/02/00	6:00 p	28.2	29.2	26.9	13	-2.8	5.4	NE	19.31	13.9	---	27.2	26.2	25.2	---	783.5	0.00	---	---	---	---	---	---	---	0.000	0.412	23.7	18	-2.0	22.2	---	---	1	---	60
27/02/00	7:00 p	26.2	27.3	24.8	19	0.8	4.0	NE	14.48	13.0	---	25.6	24.6	23.9	---	784.5	0.00	---	---	---	---	---	---	---	0.000	0.329	23.8	19	-1.2	22.4	---	---	1	---	60
27/02/00	8:00 p	24.2	25.3	23.2	17	-2.4	3.1	ENE	11.27	10.3	---	24.2	22.9	22.9	---	785.5	0.00	---	---	---	---	---	---	---	0.000	0.245	23.9	20	-0.5	22.5	---	---	1	---	60
27/02/00	9:00 p	22.7	23.7	21.7	23	0.5	3.1	NE	11.27	9.8	---	22.7	21.0	21.0	---	786.3	0.00	---	---	---	---	---	---	---	0.000	0.183	23.9	21	0.3	22.6	---	---	1	---	60
27/02/00	10:00 p	21.2	22.2	20.6	27	1.5	1.3	NNW	4.83	5.4	---	21.2	19.1	19.1	---	787.4	0.00	---	---	---	---	---	---	---	0.000	0.120	24.0	23	1.6	22.8	---	---	1	---	60
27/02/00	11:00 p	20.2	21.1	18.8	43	7.2	3.6	NNW	12.87	8.5	---	19.8	19.0	18.6	---	787.8	0.00	---	---	---	---	---	---	---	0.000	0.076	24.1	27	3.9	23.1	---	---	1	---	60
28/02/00	12:00 a	18.0	19.0	17.4	53	8.3	3.6	NNW	12.87	8.9	---	17.6	17.2	16.8	---	788.5	0.00	---	---	---	---	---	---	---	0.014	0.000	24.1	33	6.8	23.3	---	---	1	---	60
28/02/00	1:00 a	17.0	17.6	16.3	61	9.4	4.0	NNW	14.48	10.7	---	15.9	16.4	15.4	---	788.6	0.00	---	---	---	---	---	---	---	0.056	0.000	23.9	34	7.1	23.2	---	---	1	---	60
28/02/00	2:00 a	15.9	16.5	15.4	69	10.3	2.7	NW	9.66	7.2	---	15.8	15.6	15.4	---	788.3	0.00	---	---	---	---	---	---	---	0.100	0.000	23.7	37	8.2	23.1	---	---	1	---	60
28/02/00	3:00 a	15.2	15.6	14.7	72	10.2	2.2	NNW	8.05	5.4	---	15.1	14.8	14.8	---	788.1	0.00	---	---	---	---	---	---	---	0.132	0.000	23.6	39	8.8	23.1	---	---	1	---	60
28/02/00	4:00 a	14.6	15.0	14.2	75	10.2	1.3	NW	4.83	4.5	---	14.6	14.3	14.3	---	787.9	0.00	---	---	---	---	---	---	---	0.157	0.000	23.3	40	9.0	22.8	---	---	1	---	60
28/02/00	5:00 a	14.1	14.3	13.7	76	9.9	1.3	NW	4.83	4.0	---	14.1	13.8	13.8	---	788.0	0.00	---	---	---	---	---	---	---	0.176	0.000	23.2	41	9.2	22.6	---	---	1	---	60
28/02/00	6:00 a	13.3	13.8	12.9	67	7.3	0.4	WNW	1.61	2.2	---	13.3	12.8	12.8	---	788.2	0.00	---	---	---	---	---	---	---	0.208	0.000	22.7	38	7.7	21.8	---	---	1	---	60
28/02/00	7:00 a	12.9	13.4	12.7	56	4.3	0.9	WNW	3.22	2.7	---	12.9	12.1	12.1	---	788.6	0.00	---	---	---	---	---	---	---	0.227	0.000	22.4	33	5.3	21.1	---	---	1	---	60
28/02/00	8:00 a	15.7	17.2	13.4	45	3.8	0.4	W	1.61	2.2	---	15.7	14.4	14.4	---	788.9	0.00	---	---	---	---	---	---	---	0.111	0.000	22.3	33	5.3	20.9	---	---	1	---	60
28/02/00	9:00 a	17.7	18.4	16.9	30	-0.1	1.3	NNE	4.83	4.9	---	17.7	15.6	15.6	---	789.0	0.00	---	---	---	---	---	---	---	0.028	0.000	22.7	28	3.2	21.2	---	---	1	---	60
28/02/00	10:00 a	18.8	20.2	18.0	30	0.8	2.2	NW	8.05	7.2	---	18.8	16.8	16.8	---	788.8	0.00	---	---	---	---	---	---	---	0.000	0.019	22.9	27	2.9	21.6	---	---	1	---	60
28/02/00	11:00 a	20.4	21.7	19.3	31	2.7	1.8	NW	6.44	5.8	---	20.4	18.4	18.4	---	788.6	0.00	---	---	---	---	---	---	---	0.000	0.086	23.2	28	3.6	22.0	---	---	1	---	60
28/02/00	12:00 p	22.6	23.7	21.3	24	1.0	2.2	NNW	8.05	6.3	---	22.6	20.8	20.8	---	788.0	0.00	---	---	---	---	---	---	---	0.000	0.176	23.3	27	3.2	22.1	---	---	1	---	60
28/02/00	1:00 p	24.1	25.6	22.6	21	0.4	2.2	N	8.05	7.2	---	24.1	22.8	22.8	---	787.1	0.00	---	---	---	---	---	---	---	0.000	0.238	23.4	26	2.8	22.2	---	---	1	---	60
28/02/00	2:00 p	26.1	26.8	25.3	19	0.7	2.2	N	8.05	6.3	---	26.1	24.4	24.4	---	785.7	0.00	---	---	---	---	---	---	---	0.000	0.324	23.5	25	2.3	22.3	---	---	1	---	60
28/02/00	3:00 p	27.3	28.1	26.4	18	0.9	2.7	N	9.66	8.0	---	27.3	25.4	25.4	---	784.6	0.00	---	---	---	---	---	---	---	0.000	0.373	23.6	25	2.4	22.4	---	---	1	---	60
28/02/00	4:00 p	28.0	28.8	26.9	17	0.7	4.0	NNW	14.48	13.0	---	27.5	26.2	25.7	---	783.5	0.00	---	---	---	---	---	---	---	0.000	0.403	23.7	24	1.9	22.4	---	---	1	---	60
28/02/00	5:00 p	28.1	29.2	27.2	17	0.7	4.5	NNE	16.09	14.3	---	27.3	26.2	25.5	---	782.9	0.00	---	---	---	---	---	---	---	0.000	0.405	23.8	23	1.4	22.5	---	---	1	---	60
28/02/00	6:00 p	27.3	28.3	25.8	18	0.9	1.8	NE	6.44	7.2	---	27.3	25.4	25.4	---	783.5	0.00	---	---	---	---	---	---	---	0.000	0.373	23.9	24	2.1	22.7	---	---	1	---	60
28/02/00	7:00 p	24.8	26.2	23.2	31	6.5	2.2	SW	8.05	9.4	---	24.8	24.2	24.2	---	784.6	0.00	---	---	---	---	---	---	---	0.000	0.271	23.9	23	1.5	22.7	---	---	1	---	60
28/02/00	8:00 p	22.2	23.5	21.2	32	4.7	3.6	NNW	12.87	10.7	---	21.9	20.7	20.4	---	785.6	0.00	---	---	---	---	---	---	---	0.000	0.162	24.0	27	3.8	22.9	---	---	1	---	60
28/02/00	9:00 p	19.8	21.4	18.8	35	3.9	4.0	NNW	14.48	9.8	---	19.1	18.2	17.4	---	787.2	0.00	---	---	---	---	---	---	---	0.000	0.062	24.1	28	4.4	23.1	---	---	1	---	60
28/02/00	10:00 p	18.0	18.9	17.3	34	1.9	4.0	NNW	14.48	9.8	---	17.2	16.2	15.3	---	787.6	0.00	---	---	---	---	---	---	---	0.014	0.000	23.9	27	3.8	22.9	---	---	1	---	60
28/02/00	11:00 p	16.9	17.6	16.4	30	-0.8	3.1	NW	11.27	8.5	---	16.8	14.9	14.8	---	787.9	0.00	---	---	---	---	---	---	---	0.060	0.000	23.7	25	2.5	22.5	---	---	1	---	60
29/02/00	12:00 a	16.2	16.6	15.8	31	-1.0	2.2	NW	8.05	8.0	---	16.2	14.2	14.2	---	787.6	0.00	---	---	---	---	---	---	---	0.090	0.000	23.6	23	1.2	22.2	---	---	1	---	60
